session_id,user_id,timestamp,channel,utm_source,utm_medium,utm_campaign,page_visited,session_duration_sec,device
SES_632056,USR_00079,2024-01-26 10:41:00,Organic,,organic,Organic_SEO,/checkout,332,desktop
SES_563581,USR_00079,2024-01-23 10:44:00,Organic,organic,organic,Organic_SEO,/home,779,desktop
SES_747518,USR_00079,2024-01-19 07:28:00,Google_Search,google,cpc,,/pricing,124,desktop
SES_904357,USR_00079,2024-01-19 08:12:00,TikTok,tiktok,cpc,TikTok_Video1,/home,115,tablet
SES_158770,USR_00080,2024-01-18 21:23:00,Google_Search,google,cpc,GSearch_Generic,/about,181,tablet
SES_423050,USR_00080,2024-01-18 14:55:00,Meta_Facebook,,cpc,FB_Lookalike,/blog,119,mobile
SES_944809,USR_00080,2024-01-19 23:57:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,776,desktop
SES_597667,USR_00080,2024-01-14 16:21:00,Email,,email,Email_Retention,/home,634,desktop
SES_844747,USR_00081,2024-01-07 18:48:00,TikTok,tiktok,cpc,TikTok_Promo,/product,234,mobile
SES_686448,USR_00082,2024-02-14 23:29:00,Google_Search,google,cpc,GSearch_Generic,/product,57,mobile
SES_785572,USR_00082,2024-02-09 21:57:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,457,mobile
SES_617000,USR_00082,2024-02-14 02:38:00,Organic,,organic,Organic_SEO,/checkout,400,tablet
SES_827968,USR_00082,2024-02-14 03:23:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,780,tablet
SES_242079,USR_00083,2024-02-05 11:10:00,TikTok,tiktok,cpc,TikTok_Video1,/home,309,desktop
SES_303229,USR_00084,2024-02-15 20:11:00,Google_Search,google,cpc,GSearch_Competitor,/signup,126,tablet
SES_415697,USR_00084,2024-02-17 08:43:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,734,desktop
SES_643341,USR_00084,2024-02-16 09:23:00,Meta_Facebook,facebook,cpc,,/signup,526,desktop
SES_331854,USR_00084,2024-02-20 06:50:00,Organic,organic,organic,Organic_SEO,/blog,658,tablet
SES_118223,USR_00085,2024-03-10 15:22:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,737,desktop
SES_280572,USR_00085,2024-03-11 22:19:00,Email,email,email,Email_Retention,/home,792,mobile
SES_231432,USR_00085,2024-03-12 06:08:00,Google_Search,google,cpc,GSearch_Competitor,/home,465,tablet
SES_213054,USR_00085,2024-03-10 01:50:00,Google_Search,google,cpc,,/checkout,555,tablet
SES_110771,USR_00085,2024-03-09 03:50:00,Meta_Facebook,,cpc,FB_Lookalike,/home,646,mobile
SES_390849,USR_00086,2024-01-28 18:22:00,TikTok,,cpc,TikTok_Video1,/pricing,194,tablet
SES_114663,USR_00086,2024-01-29 16:13:00,Meta_Facebook,,cpc,FB_Retargeting,/checkout,226,desktop
SES_324411,USR_00086,2024-01-28 16:54:00,Organic,organic,organic,Organic_SEO,/checkout,516,desktop
SES_498055,USR_00086,2024-01-28 13:13:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,263,desktop
SES_242514,USR_00086,2024-01-27 15:48:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/pricing,751,desktop
SES_871934,USR_00087,2024-01-07 09:43:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,484,mobile
SES_981913,USR_00087,2024-01-12 15:43:00,Google_Search,google,cpc,GSearch_Generic,/pricing,213,mobile
SES_189135,USR_00087,2024-01-13 03:09:00,TikTok,tiktok,cpc,TikTok_Promo,/about,440,tablet
SES_455081,USR_00087,2024-01-07 06:38:00,LinkedIn,,cpc,LinkedIn_B2B,/signup,443,mobile
SES_903180,USR_00087,2024-01-09 18:37:00,Email,email,email,Email_Retention,/pricing,804,tablet
SES_254532,USR_00088,2024-02-22 14:06:00,TikTok,tiktok,cpc,TikTok_Promo,/home,286,desktop
SES_970645,USR_00088,2024-02-22 02:31:00,Google_Search,,cpc,GSearch_Brand,/checkout,57,mobile
SES_201013,USR_00088,2024-02-21 02:42:00,TikTok,tiktok,cpc,TikTok_Promo,/signup,562,desktop
SES_668787,USR_00088,2024-02-22 10:51:00,Google_Search,google,cpc,GSearch_Competitor,/signup,583,tablet
SES_494617,USR_00089,2024-01-11 14:29:00,Email,email,email,Email_Welcome,/home,63,mobile
SES_901123,USR_00090,2024-02-10 03:36:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,532,tablet
SES_618721,USR_00090,2024-02-15 18:24:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,722,desktop
SES_484208,USR_00090,2024-02-12 11:51:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,627,mobile
SES_468332,USR_00090,2024-02-13 01:42:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,283,mobile
SES_278026,USR_00090,2024-02-12 00:34:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,68,desktop
SES_431889,USR_00091,2024-03-19 12:36:00,Google_Search,google,cpc,,/about,360,tablet
SES_620860,USR_00091,2024-03-14 16:51:00,Email,email,email,Email_Welcome,/signup,713,desktop
SES_766311,USR_00091,2024-03-15 02:53:00,TikTok,tiktok,cpc,TikTok_Promo,/signup,578,mobile
SES_336858,USR_00091,2024-03-17 19:47:00,Google_Search,google,cpc,GSearch_Generic,/home,764,tablet
SES_319927,USR_00092,2024-03-21 11:50:00,Google_Search,google,cpc,GSearch_Competitor,/home,697,desktop
SES_755322,USR_00093,2024-02-14 16:29:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,811,tablet
SES_704864,USR_00093,2024-02-10 15:13:00,Email,email,email,Email_Retention,/checkout,873,tablet
SES_906479,USR_00093,2024-02-15 13:59:00,Google_Search,google,cpc,GSearch_Competitor,/blog,774,tablet
SES_882692,USR_00093,2024-02-08 21:48:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,894,desktop
SES_379901,USR_00093,2024-02-14 09:41:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,292,tablet
SES_967412,USR_00094,2024-02-06 09:29:00,Google_Search,google,cpc,GSearch_Brand,/about,603,desktop
SES_130557,USR_00094,2024-02-06 08:50:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,314,tablet
SES_120875,USR_00094,2024-02-02 01:55:00,TikTok,tiktok,cpc,TikTok_Video1,/home,351,tablet
SES_194693,USR_00094,2024-02-04 12:53:00,Email,email,email,Email_Promo,/checkout,892,mobile
SES_796482,USR_00094,2024-02-03 18:49:00,Google_Search,google,cpc,GSearch_Competitor,/blog,287,desktop
SES_508892,USR_00095,2024-02-01 23:47:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,463,mobile
SES_718115,USR_00096,2024-01-16 01:31:00,Google_Search,google,cpc,GSearch_Generic,/blog,413,tablet
SES_391224,USR_00096,2024-01-15 04:23:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,762,desktop
SES_927119,USR_00097,2024-01-03 21:15:00,Email,email,email,Email_Retention,/pricing,595,desktop
SES_660894,USR_00097,2024-01-07 07:54:00,TikTok,tiktok,cpc,TikTok_Promo,/about,427,mobile
SES_893423,USR_00097,2024-01-09 07:19:00,Organic,organic,organic,Organic_Direct,/product,194,desktop
SES_593975,USR_00098,2024-02-22 23:26:00,Google_Search,google,cpc,GSearch_Brand,/signup,370,tablet
SES_630930,USR_00098,2024-02-28 02:22:00,Email,email,email,Email_Welcome,/about,646,tablet
SES_292664,USR_00098,2024-02-27 20:28:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,686,mobile
SES_361728,USR_00099,2024-02-24 16:45:00,TikTok,tiktok,cpc,TikTok_Promo,/signup,880,tablet
SES_239995,USR_00100,2024-03-23 08:11:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/checkout,637,desktop
SES_495648,USR_00100,2024-03-21 18:14:00,Google_Search,google,cpc,GSearch_Generic,/home,53,tablet
SES_276953,USR_00101,2024-03-24 01:25:00,Organic,organic,organic,Organic_Direct,/blog,469,tablet
SES_114800,USR_00101,2024-03-25 22:33:00,Google_Search,google,cpc,GSearch_Generic,/about,821,desktop
SES_952924,USR_00101,2024-03-28 08:18:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,536,desktop
SES_396712,USR_00101,2024-03-23 23:43:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,458,mobile
SES_747684,USR_00101,2024-03-27 14:58:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,408,tablet
SES_322526,USR_00102,2024-01-11 22:24:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,463,tablet
SES_346249,USR_00102,2024-01-15 15:58:00,Google_Search,,cpc,GSearch_Competitor,/pricing,650,tablet
SES_513869,USR_00102,2024-01-11 21:23:00,Google_Search,google,cpc,GSearch_Competitor,/product,602,mobile
SES_590822,USR_00102,2024-01-13 04:05:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,757,tablet
SES_975355,USR_00103,2024-01-23 08:47:00,Google_Search,google,cpc,GSearch_Brand,/pricing,470,desktop
SES_272998,USR_00103,2024-01-23 10:47:00,TikTok,tiktok,cpc,TikTok_Promo,/about,812,mobile
SES_593090,USR_00103,2024-01-26 08:10:00,Google_Search,,cpc,GSearch_Brand,/checkout,508,desktop
SES_843470,USR_00103,2024-01-20 17:31:00,Organic,,organic,Organic_Direct,/about,534,mobile
SES_633450,USR_00104,2024-01-21 08:36:00,Google_Search,google,cpc,GSearch_Generic,/checkout,629,mobile
SES_358114,USR_00104,2024-01-16 15:43:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,366,mobile
SES_185000,USR_00105,2024-01-22 14:53:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,705,desktop
SES_145976,USR_00105,2024-01-23 20:39:00,TikTok,tiktok,cpc,,/about,362,tablet
SES_936917,USR_00105,2024-01-18 01:47:00,Google_Search,google,cpc,GSearch_Brand,/home,590,tablet
SES_193520,USR_00106,2024-01-18 00:54:00,Google_Search,google,cpc,GSearch_Brand,/product,196,desktop
SES_940014,USR_00106,2024-01-18 13:47:00,Google_Search,google,cpc,GSearch_Competitor,/signup,347,tablet
SES_613406,USR_00106,2024-01-14 14:56:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/about,517,desktop
SES_555193,USR_00106,2024-01-18 20:27:00,Google_Search,google,cpc,GSearch_Generic,/home,71,tablet
SES_778665,USR_00107,2024-03-03 16:05:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,509,desktop
SES_817555,USR_00107,2024-03-01 09:53:00,Organic,organic,organic,Organic_Direct,/product,565,desktop
SES_635456,USR_00107,2024-03-04 13:26:00,TikTok,tiktok,cpc,TikTok_Video1,/home,505,tablet
SES_876487,USR_00108,2024-02-07 21:29:00,Google_Search,google,cpc,,/product,835,mobile
SES_715732,USR_00108,2024-02-08 23:29:00,Google_Search,google,cpc,GSearch_Generic,/signup,716,desktop
SES_733395,USR_00108,2024-02-06 08:55:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,138,desktop
SES_582515,USR_00108,2024-02-02 22:25:00,Google_Search,,cpc,GSearch_Brand,/signup,703,tablet
SES_823825,USR_00108,2024-02-09 21:25:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,339,mobile
SES_128117,USR_00109,2024-01-18 06:30:00,Google_Search,google,cpc,GSearch_Brand,/checkout,178,tablet
SES_190275,USR_00109,2024-01-21 09:49:00,Meta_Facebook,facebook,cpc,FB_Awareness,/about,181,desktop
SES_608608,USR_00110,2024-01-04 15:01:00,Google_Search,google,cpc,GSearch_Brand,/signup,490,tablet
SES_450067,USR_00110,2024-01-06 00:06:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,897,tablet
SES_681230,USR_00110,2024-01-09 09:02:00,Organic,organic,organic,Organic_Direct,/about,439,desktop
SES_431192,USR_00110,2024-01-10 17:04:00,Google_Search,google,cpc,GSearch_Brand,/pricing,693,desktop
SES_269170,USR_00111,2024-01-22 09:46:00,TikTok,tiktok,cpc,TikTok_Promo,/product,510,desktop
SES_731347,USR_00111,2024-01-22 22:42:00,Google_Search,google,cpc,GSearch_Brand,/about,164,desktop
SES_985555,USR_00111,2024-01-21 05:39:00,Organic,organic,organic,Organic_Direct,/product,319,tablet
SES_616094,USR_00111,2024-01-16 03:50:00,TikTok,tiktok,cpc,TikTok_Video1,/about,535,desktop
SES_266309,USR_00112,2024-01-27 05:52:00,Organic,organic,organic,Organic_Direct,/signup,545,mobile
SES_334981,USR_00112,2024-01-28 15:16:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,833,desktop
SES_209200,USR_00113,2024-03-16 22:03:00,Email,email,email,Email_Retention,/about,848,desktop
SES_223794,USR_00114,2024-01-15 06:58:00,Email,email,email,Email_Welcome,/pricing,190,tablet
SES_958952,USR_00115,2024-03-04 04:07:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/signup,236,desktop
SES_457900,USR_00115,2024-03-03 09:32:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,117,desktop
SES_258975,USR_00115,2024-03-02 16:26:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/signup,263,mobile
SES_131208,USR_00116,2024-02-28 14:09:00,Email,email,email,Email_Retention,/signup,40,tablet
SES_555157,USR_00116,2024-02-23 01:25:00,Google_Search,google,cpc,GSearch_Generic,/signup,67,tablet
SES_937886,USR_00116,2024-02-24 21:56:00,Organic,organic,organic,Organic_SEO,/blog,332,desktop
SES_878774,USR_00116,2024-02-28 10:58:00,Email,email,email,Email_Retention,/pricing,38,desktop
SES_754688,USR_00117,2024-03-21 19:41:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,744,desktop
SES_508937,USR_00117,2024-03-25 23:46:00,LinkedIn,,cpc,LinkedIn_Lead,/checkout,159,tablet
SES_893820,USR_00117,2024-03-23 20:10:00,Google_Search,google,cpc,GSearch_Competitor,/home,58,tablet
SES_215806,USR_00117,2024-03-23 23:03:00,Google_Search,google,cpc,GSearch_Generic,/signup,411,desktop
SES_700241,USR_00117,2024-03-24 23:00:00,Google_Search,google,cpc,GSearch_Competitor,/about,377,mobile
SES_700588,USR_00118,2024-03-16 21:08:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,416,tablet
SES_478816,USR_00118,2024-03-16 14:06:00,Google_Search,google,cpc,GSearch_Competitor,/product,758,desktop
SES_325217,USR_00118,2024-03-19 14:04:00,Google_Search,google,cpc,GSearch_Brand,/pricing,723,tablet
SES_767377,USR_00118,2024-03-19 13:28:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,531,tablet
SES_579946,USR_00118,2024-03-19 04:45:00,Email,email,email,Email_Welcome,/blog,571,mobile
SES_224535,USR_00119,2024-03-06 19:54:00,Google_Search,google,cpc,GSearch_Brand,/about,142,mobile
SES_419736,USR_00119,2024-03-04 11:19:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,527,mobile
SES_958914,USR_00120,2024-01-25 23:31:00,Google_Search,google,cpc,GSearch_Generic,/home,155,tablet
SES_693246,USR_00120,2024-01-24 14:57:00,Google_Search,google,cpc,GSearch_Brand,/pricing,830,desktop
SES_256219,USR_00121,2024-03-20 23:20:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,849,tablet
SES_803011,USR_00121,2024-03-24 14:47:00,Meta_Facebook,facebook,cpc,,/pricing,691,mobile
SES_686523,USR_00121,2024-03-20 02:12:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/blog,584,tablet
SES_119570,USR_00121,2024-03-18 03:42:00,Organic,organic,organic,Organic_SEO,/blog,214,mobile
SES_736333,USR_00122,2024-01-30 10:25:00,Email,email,email,Email_Retention,/blog,76,desktop
SES_432799,USR_00122,2024-01-27 12:16:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,147,mobile
SES_421697,USR_00122,2024-01-29 13:43:00,Google_Search,google,cpc,GSearch_Brand,/product,90,tablet
SES_532876,USR_00123,2024-01-24 10:16:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,877,mobile
SES_888938,USR_00123,2024-01-24 16:24:00,Google_Search,google,cpc,GSearch_Competitor,/home,305,mobile
SES_764316,USR_00123,2024-01-29 07:58:00,Meta_Facebook,,cpc,,/home,305,tablet
SES_187984,USR_00124,2024-01-16 20:32:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,831,mobile
SES_544336,USR_00124,2024-01-18 17:28:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,31,desktop
SES_605608,USR_00124,2024-01-17 08:38:00,TikTok,,cpc,TikTok_Video1,/pricing,889,tablet
SES_147694,USR_00124,2024-01-19 05:47:00,Organic,organic,organic,Organic_SEO,/blog,606,mobile
SES_683510,USR_00124,2024-01-17 08:56:00,Google_Search,google,cpc,GSearch_Competitor,/about,245,tablet
SES_437262,USR_00125,2024-02-15 10:13:00,TikTok,tiktok,cpc,TikTok_Promo,/about,643,desktop
SES_599676,USR_00125,2024-02-10 00:57:00,Organic,organic,organic,,/home,718,mobile
SES_925549,USR_00125,2024-02-16 20:41:00,TikTok,tiktok,cpc,TikTok_Promo,/home,581,mobile
SES_730520,USR_00125,2024-02-17 11:24:00,TikTok,tiktok,cpc,TikTok_Promo,/product,889,tablet
SES_332281,USR_00125,2024-02-10 23:01:00,Google_Search,google,cpc,GSearch_Generic,/signup,317,tablet
SES_345637,USR_00126,2024-01-26 15:23:00,Email,email,email,Email_Retention,/home,317,desktop
SES_696746,USR_00126,2024-01-28 16:31:00,Google_Search,google,cpc,GSearch_Competitor,/product,595,mobile
SES_697586,USR_00126,2024-01-27 07:56:00,Google_Search,google,cpc,GSearch_Brand,/blog,776,desktop
SES_805796,USR_00127,2024-01-07 20:03:00,TikTok,,cpc,TikTok_Promo,/signup,360,desktop
SES_642383,USR_00127,2024-01-09 01:56:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,259,mobile
SES_699596,USR_00128,2024-03-01 00:47:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,736,desktop
SES_756403,USR_00128,2024-02-24 20:06:00,Organic,organic,organic,Organic_SEO,/home,521,desktop
SES_596580,USR_00128,2024-02-23 07:21:00,TikTok,tiktok,cpc,TikTok_Promo,/signup,85,desktop
SES_707056,USR_00129,2024-02-01 03:05:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,64,desktop
SES_941363,USR_00129,2024-02-05 14:03:00,Email,,email,Email_Retention,/pricing,655,tablet
SES_991215,USR_00129,2024-02-06 12:25:00,Google_Search,,cpc,GSearch_Competitor,/home,662,desktop
SES_586758,USR_00129,2024-02-03 13:56:00,Email,email,email,Email_Retention,/blog,664,mobile
SES_301831,USR_00129,2024-02-05 03:06:00,TikTok,tiktok,cpc,TikTok_Video1,/home,639,tablet
SES_541457,USR_00130,2024-03-19 15:46:00,Organic,organic,organic,Organic_SEO,/blog,485,mobile
SES_783362,USR_00131,2024-01-18 11:19:00,Google_Search,google,cpc,GSearch_Generic,/blog,584,mobile
SES_108474,USR_00131,2024-01-20 16:37:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,724,mobile
SES_311037,USR_00132,2024-01-31 02:21:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,713,desktop
SES_539033,USR_00133,2024-03-22 10:10:00,Email,email,email,Email_Retention,/home,495,mobile
SES_589199,USR_00133,2024-03-24 19:13:00,Google_Search,google,cpc,GSearch_Brand,/product,522,tablet
SES_107052,USR_00133,2024-03-22 11:00:00,Email,email,email,Email_Promo,/home,396,mobile
SES_902719,USR_00133,2024-03-18 11:02:00,Google_Search,google,cpc,GSearch_Generic,/home,233,mobile
SES_357912,USR_00134,2024-01-26 05:12:00,Email,email,email,Email_Retention,/home,210,desktop
SES_216359,USR_00134,2024-01-24 10:59:00,Google_Search,google,cpc,GSearch_Competitor,/product,342,desktop
SES_937836,USR_00134,2024-01-26 19:56:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,758,mobile
SES_433396,USR_00135,2024-01-21 19:27:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/checkout,280,mobile
SES_155846,USR_00136,2024-03-19 20:50:00,Email,email,email,Email_Promo,/pricing,159,tablet
SES_744755,USR_00136,2024-03-23 02:10:00,Google_Search,google,cpc,GSearch_Brand,/blog,427,tablet
SES_651001,USR_00136,2024-03-21 22:30:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,536,desktop
SES_574040,USR_00136,2024-03-20 07:25:00,TikTok,tiktok,cpc,TikTok_Video1,/product,343,desktop
SES_888133,USR_00136,2024-03-22 02:18:00,TikTok,tiktok,cpc,TikTok_Promo,/about,561,desktop
SES_553515,USR_00137,2024-03-15 13:23:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,539,desktop
SES_179574,USR_00137,2024-03-19 11:57:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,331,tablet
SES_140140,USR_00138,2024-03-11 17:12:00,LinkedIn,,cpc,LinkedIn_B2B,/pricing,231,tablet
SES_387796,USR_00138,2024-03-15 06:45:00,Google_Search,google,cpc,GSearch_Competitor,/blog,171,tablet
SES_523426,USR_00138,2024-03-14 12:52:00,Google_Search,google,cpc,GSearch_Generic,/blog,805,tablet
SES_516814,USR_00138,2024-03-10 07:14:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,797,mobile
SES_857607,USR_00138,2024-03-17 14:21:00,Google_Search,google,cpc,GSearch_Competitor,/signup,117,desktop
SES_245699,USR_00139,2024-03-01 18:55:00,Google_Search,google,cpc,,/product,342,tablet
SES_539507,USR_00139,2024-02-24 13:43:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,443,tablet
SES_446292,USR_00140,2024-02-13 18:40:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,647,tablet
SES_505205,USR_00140,2024-02-14 06:30:00,Organic,organic,organic,Organic_SEO,/home,366,tablet
SES_679764,USR_00140,2024-02-15 05:02:00,TikTok,,cpc,TikTok_Promo,/signup,735,tablet
SES_397604,USR_00140,2024-02-15 06:14:00,Google_Search,,cpc,GSearch_Brand,/pricing,705,tablet
SES_530819,USR_00140,2024-02-09 12:10:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,162,tablet
SES_553195,USR_00141,2024-03-03 22:42:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/about,192,tablet
SES_249623,USR_00141,2024-03-06 14:04:00,TikTok,tiktok,cpc,,/signup,438,tablet
SES_704118,USR_00141,2024-03-05 01:47:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,324,tablet
SES_963428,USR_00141,2024-03-09 05:26:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,213,tablet
SES_832582,USR_00142,2024-03-05 01:15:00,Organic,organic,organic,Organic_SEO,/signup,191,desktop
SES_327808,USR_00142,2024-03-03 15:26:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,596,mobile
SES_530016,USR_00142,2024-03-04 14:10:00,Google_Search,google,cpc,GSearch_Brand,/pricing,242,tablet
SES_584341,USR_00142,2024-02-28 12:21:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,438,mobile
SES_885043,USR_00143,2024-01-05 14:31:00,Google_Search,google,cpc,GSearch_Competitor,/about,99,mobile
SES_982442,USR_00143,2024-01-08 05:10:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/signup,48,tablet
SES_181354,USR_00143,2024-01-06 21:48:00,Google_Search,google,cpc,GSearch_Brand,/home,723,desktop
SES_807835,USR_00143,2024-01-07 17:13:00,Meta_Facebook,facebook,cpc,,/about,743,mobile
SES_909930,USR_00144,2024-01-20 12:49:00,TikTok,,cpc,,/product,285,desktop
SES_453492,USR_00144,2024-01-17 06:43:00,Google_Search,google,cpc,GSearch_Brand,/checkout,94,mobile
SES_637395,USR_00144,2024-01-15 03:52:00,LinkedIn,linkedin,cpc,,/pricing,360,tablet
SES_324164,USR_00144,2024-01-17 03:22:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,207,mobile
SES_169223,USR_00144,2024-01-20 21:52:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,695,tablet
SES_206759,USR_00145,2024-01-07 22:34:00,Email,email,email,Email_Promo,/signup,900,tablet
SES_830139,USR_00145,2024-01-08 12:43:00,Google_Search,google,cpc,GSearch_Brand,/signup,740,mobile
SES_605550,USR_00145,2024-01-11 02:21:00,Google_Search,google,cpc,GSearch_Competitor,/home,653,tablet
SES_746288,USR_00146,2024-02-21 03:19:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,785,desktop
